,x,y,area,perimetro,largox,largoy,m0,m1,m2,m3,m4,m5,m6,r,g,b,pr,pg,pb,clase
5942,49,51,7708.0,329.9066345691681,4828912,4064558,0.15948019643863995,2.360891023210232e-05,6.952344557215745e-06,1.3330265903375057e-08,3.689836222975139e-15,2.7293370777899157e-11,1.6891918277930159e-15,782023,796071,842866,78,79,84,Grape Blue
5943,49,51,7920.5,333.32084929943085,5000096,4222761,0.15939285010036877,8.738201596643983e-07,4.42654861979179e-06,5.779785976001079e-09,3.4222671920447725e-16,5.053598880504083e-12,8.588101687798377e-16,730218,744482,785378,73,74,78,Grape Blue
5944,49,51,8068.5,335.66399538517,5321150,4525622,0.15952574181118268,1.0186406297183398e-05,5.1401023261460966e-06,2.1308219378664492e-08,2.409939802850393e-15,3.681565784412994e-11,6.627336784265654e-15,729404,736777,783188,72,73,78,Grape Blue
5945,49,51,8082.5,336.835568189621,5324808,4528370,0.15957094459555182,6.13584388428189e-06,6.735303325745655e-06,2.7390403163237412e-08,5.917353474858143e-15,4.341244887537305e-11,1.0168094027381411e-14,716367,727326,772452,71,72,77,Grape Blue
5946,49,50,7434.0,321.07820761203766,4924831,4555599,0.15957313735415485,9.843929350003077e-05,1.6818482111146294e-06,5.2837834762190305e-09,-4.742257700473409e-16,-4.3633820313964005e-11,1.5233877692713377e-16,853508,856979,884986,85,85,88,Grape Blue
5947,48,51,7709.0,330.2497799396515,4906643,3775829,0.15972772806130286,5.3521813683844103e-05,1.4749405195204496e-05,1.503264043171432e-08,6.902022269305272e-15,4.081423113535688e-11,-1.5706692724265861e-15,789536,798518,824428,78,79,82,Grape Blue
5948,49,51,7190.0,316.73506212234497,4594946,3883283,0.15965283392107493,0.00013463986854981644,5.530286421198762e-07,2.0809306043598274e-09,-6.953696155024196e-17,-2.3603291873852454e-11,1.216346199886959e-17,916521,923558,948031,91,92,94,Grape Blue
5949,49,51,7621.0,328.2497808933258,4682758,3924830,0.15984352082679237,8.884028203752967e-05,1.6420851502306716e-05,1.0136685957794394e-08,3.924807699729452e-15,-1.229157325968682e-11,1.3035841550834193e-15,812535,819121,848273,81,81,84,Grape Blue
5950,49,51,7161.5,316.8355667591095,4545925,3841508,0.15999234945431062,0.0002283077864854904,1.8759477682400449e-06,6.0019965536288996e-09,-6.101878938915409e-16,-6.501321094352991e-11,-1.8242832340718215e-16,910569,919144,942863,91,91,94,Grape Blue
5951,49,51,7521.0,326.2497807741165,4332751,3591473,0.1598893135050835,0.00010769630186599488,1.937195690349621e-05,6.785609818776932e-11,2.420696542249933e-18,7.002810570954871e-13,-4.390931162306255e-19,824946,836111,863261,82,83,86,Grape Blue
5952,48,53,7486.5,324.1492747068405,4913893,3080989,0.15940152061419882,1.3095583164143654e-05,6.404935526393576e-06,8.00445001077879e-09,-1.61837719388945e-15,-2.7089270062342262e-11,8.158784729172483e-16,818526,829075,870190,81,82,87,Grape Blue
5953,49,51,7945.0,335.0782079696655,5256876,4468217,0.15945624901992073,3.1343905593355286e-06,4.678266744545291e-06,1.4842893699047437e-08,3.066198070236998e-15,2.5446568177406156e-11,2.4283003733641434e-15,756976,767777,805825,75,76,80,Grape Blue
5954,49,51,7511.5,326.0071395635605,4282940,3543220,0.15997205701900397,0.00012846812492253116,1.94805090645939e-05,2.2855834100147998e-10,1.2226966244417111e-17,2.286217656920565e-12,9.115457085284265e-18,824238,835247,859719,82,83,85,Grape Blue
5955,48,51,7776.5,330.4924211502075,4719908,3600089,0.15942692958528193,1.114658520388736e-05,2.8195057127100222e-06,7.025257280044967e-09,6.998564236239616e-16,1.4802666186174824e-11,6.984250714824157e-16,763452,777868,822914,76,77,82,Grape Blue
5956,49,51,7254.0,317.90663611888885,4724403,4005863,0.15974580966853358,0.00016130824890899867,2.9305479498030206e-06,7.4253773628045464e-09,-1.0796514179088209e-15,-8.947330734809786e-11,1.8477163910985595e-16,906982,909386,932810,90,90,93,Grape Blue
5957,49,52,7434.0,321.5634888410568,4702374,3590296,0.15928648728242475,1.9478701759347567e-06,1.078435893042747e-06,2.056181402799708e-09,-7.590224076890955e-17,1.595499346609693e-12,6.011662207903231e-17,834591,846054,891814,83,84,89,Grape Blue
5958,47,51,7792.0,330.2497806549072,5000901,3507028,0.15959226763002093,4.255117749943571e-05,1.1076926725325778e-05,3.4083874093225712e-09,-7.131146288598523e-17,1.731276928754378e-11,6.5841640556882e-16,762390,770856,798014,76,77,79,Grape Blue
5959,49,51,7167.0,316.7350617647171,4575733,3865855,0.15963641486437463,0.00012733145833880656,2.195607228770525e-06,4.370546931005284e-09,-3.558532026820392e-16,-2.924768239026995e-11,2.38051063247569e-16,932227,932199,955574,93,93,95,Grape Blue
5960,49,51,7891.5,333.3208488225937,5071637,4292945,0.15940738235622784,1.8072864219102826e-06,4.8295596006856294e-06,8.346572205548444e-09,1.451771821940346e-15,1.1128679220795577e-11,8.370090671864017e-16,756695,767589,805410,75,76,80,Grape Blue
5961,48,52,7029.0,314.7350618839264,4210729,2843103,0.1593878257468478,7.408724319985313e-06,1.2073190507462866e-05,3.27361060409428e-09,-4.0932834966277093e-16,4.3181024445078383e-13,5.059632053332487e-16,938245,953361,1002524,93,95,100,Grape Blue
5962,50,50,8051.0,337.4213533401489,5142623,5142623,0.15956884314958358,1.2163644997787074e-05,1.1770071552950731e-05,3.279990151575274e-08,1.997638508855523e-14,1.1320119798530766e-10,-4.03451478370656e-15,736398,748707,801474,73,74,80,Grape Blue
5963,49,52,7385.5,324.1492762565613,4659797,3558884,0.15943111251095937,8.051775038043668e-06,1.3685796118228152e-05,4.940713958168086e-09,-1.2847503172405095e-15,-6.127884840514483e-12,-2.5659041803938406e-18,857881,873099,915829,85,87,91,Grape Blue
5964,49,51,7778.5,333.3208478689194,5162116,4385098,0.1594799240841271,1.0518562996449899e-05,1.036445298867277e-05,1.8876209786022938e-08,8.245648663093627e-15,5.988682149246647e-11,-1.3109485902247571e-15,792483,804647,860399,79,80,86,Grape Blue
5965,48,53,6919.0,312.73506247997284,4024873,2356547,0.15957038817604474,3.5414069991865544e-05,1.9414919742960958e-05,1.2252026604497286e-08,-4.446111707423127e-16,2.6984671139791955e-11,-5.959011382280761e-15,971884,979962,1017309,97,97,101,Grape Blue
5966,49,50,7830.0,332.73506212234497,4833793,4447941,0.15942995392314813,2.89058526969764e-05,1.0798768913371608e-06,3.1182541380420047e-09,1.2570710949569254e-16,8.790524565532937e-12,1.3015372231183096e-16,775565,788641,831018,77,78,83,Grape Blue
5967,49,51,7634.5,326.8355689048767,4457091,3707429,0.15972116156377036,6.820575273379781e-05,1.3651800502175552e-05,1.1224895329559424e-09,-1.0169975544822158e-16,8.784790033935421e-12,9.468442015973038e-17,786853,796975,823836,78,79,82,Grape Blue
5968,50,51,7558.0,325.4213533401489,4275630,3897637,0.15993183275826453,0.0001109339507406472,1.716412290802928e-05,3.414206048235279e-10,-1.2805956651657645e-17,2.9931006912978708e-12,2.278415497152268e-17,811734,821623,847797,81,82,84,Grape Blue
5969,48,51,7651.5,328.1492758989334,4740873,3626472,0.15938596059859067,1.9315513902270928e-05,1.2023757215576651e-06,3.8117654413216025e-09,2.558517043494095e-16,7.91718846662614e-12,3.363615467402594e-17,797946,813924,855873,79,81,85,Grape Blue
5970,48,51,7598.5,326.83556592464447,4643484,3529369,0.15985402798370732,0.00010585721590524502,1.7727551168103286e-05,8.013864577968282e-10,-8.757100740317546e-17,-6.591368946189786e-12,-3.814573915379023e-17,813520,822769,849819,81,82,84,Grape Blue
5971,50,51,7565.0,326.59292697906494,4262883,3884485,0.1599862918594379,0.0001272338729832752,2.1560054804271212e-05,5.551745857092527e-10,2.042442103659564e-17,4.334901899185987e-12,-5.720224928686963e-17,820155,826468,851912,82,82,85,Grape Blue
5972,49,51,7694.5,328.83556747436523,4748730,3983459,0.15985035125186603,9.827843729341485e-05,1.5604389613287818e-05,1.2798893085281418e-08,4.9011488637624916e-15,-3.6638007013689324e-11,2.9487332100683397e-15,795558,801192,834656,79,80,83,Grape Blue
5973,49,52,7394.5,320.4924205541611,4487156,3385961,0.15938194819288168,2.8080051949764425e-05,2.718228386463881e-06,2.096826536977615e-09,3.714822562103156e-17,1.0226272440870278e-11,-1.538816759899249e-16,889348,888074,940698,88,88,94,Grape Blue
5974,49,50,7292.0,318.73506212234497,4605463,4246009,0.15954115356687676,9.467331920197862e-05,1.254889457164514e-06,3.95848464100391e-09,-2.4930981904376385e-16,-3.0996440645970275e-11,-1.2523074164796685e-16,882686,888896,910475,88,88,91,Grape Blue
5975,48,51,7901.0,333.0782080888748,5166862,4009504,0.1596504544132643,3.754072181687061e-05,1.4391218912885644e-05,1.2563222807126824e-08,1.5980974202801556e-15,6.929456479497649e-11,-5.0973118951297065e-15,729761,735986,758765,72,73,75,Grape Blue
5976,50,51,7825.0,332.73506116867065,4932455,4539665,0.15952076322343933,4.455865163782696e-05,3.192447403257733e-06,1.2155912960879785e-08,1.3563852988523825e-15,6.557059589635432e-11,-1.9734739117186808e-15,776754,790202,842497,77,79,84,Grape Blue
5977,49,52,7515.5,324.9777030944824,4486257,3378294,0.15933800781855773,5.627649073950198e-06,1.4991598238365107e-06,3.405398263157733e-09,-2.3870784579867234e-16,7.998437923080854e-12,4.714497084505385e-17,818964,833611,894146,81,83,89,Grape Blue
5978,49,50,7171.0,315.9066352844238,4581864,4227944,0.15983016707094513,0.00019454151481128633,5.27016614930692e-07,2.82105491621566e-09,-1.0296200031147629e-16,-3.829884280266182e-11,3.508343487826011e-17,921495,927451,955881,92,92,95,Grape Blue
5979,48,52,7506.0,323.9066343307495,4677873,3219275,0.15933958726208447,1.5822381943203012e-05,3.0496918898664528e-06,2.5812416084894433e-09,-6.385102261208543e-17,9.148852019782512e-12,-2.1993775804696192e-16,862801,864944,912880,86,86,91,Grape Blue
5980,49,50,7384.5,319.32084798812866,4690935,4327290,0.1595176463661554,8.59544733988693e-05,1.2503836354024996e-06,3.3067960833615492e-09,-1.955604543583042e-16,-2.188167525728848e-11,-8.348255960167008e-17,854871,861298,885740,85,86,88,Grape Blue
5981,49,51,7509.0,325.0782082080841,4262033,3525023,0.15990583819824855,0.00011295465597782371,1.9705405920300138e-05,1.1270755174421579e-08,-1.2840425200172262e-15,-1.1120515753286808e-10,5.1540198584591355e-15,833200,841303,871507,83,84,87,Grape Blue
5982,49,51,7125.0,315.07820761203766,4542364,3839930,0.15996854486916656,0.0002342544527204704,8.751068234924497e-07,4.280133957353592e-09,-2.6181591612686466e-16,-6.313000327399687e-11,8.3457625764033e-18,926656,935360,961334,92,93,96,Grape Blue
5983,50,50,8022.5,334.4924215078354,5111043,5111043,0.1595236404892093,3.8291839536419296e-05,6.410830090141171e-06,1.5515676121048606e-08,4.30637992435927e-15,9.330759296294771e-11,-2.3239467088439626e-15,728887,743751,799481,72,74,79,Grape Blue
5984,48,51,7828.0,332.24978041648865,4946024,3805027,0.15967006605396605,4.93237790867205e-05,1.47174896373908e-05,9.24507229890072e-09,2.2497098660475572e-15,4.362491492165296e-11,-2.5628895317583337e-15,745577,753292,776976,74,75,77,Grape Blue
5985,47,51,7211.5,317.32084822654724,4513145,3132437,0.15939646605917335,2.3913447038203363e-05,6.806031994671248e-06,3.831234086440238e-09,-2.680685093584126e-16,9.993946727360228e-12,-5.575703868734834e-16,912805,917055,958304,91,91,95,Grape Blue
5986,49,51,7683.0,328.24978148937225,4768735,4005804,0.15963316373109593,4.506432140105758e-05,1.1852132421729794e-05,2.7325529939193926e-09,-4.795866300037634e-16,1.832267061417177e-11,1.0873023850159886e-16,776108,786041,808760,77,78,80,Grape Blue
5987,49,52,7001.5,313.3208478689194,4127313,3085304,0.15940051637385638,1.599751476054233e-05,8.155927864032288e-06,3.0730904410095513e-09,-1.2777878129735355e-18,1.1643354214435651e-11,-4.865172045583872e-16,970018,970983,1013190,97,97,101,Grape Blue
5988,48,52,7553.5,325.3208472728729,4652820,3189494,0.15933667129969764,3.6051677776226536e-06,3.0559192017946803e-06,3.518907444018802e-09,-3.4869907888273575e-16,6.045222424662886e-12,-1.075471095909179e-16,817583,829945,890080,81,82,89,Grape Blue
5989,49,51,7756.5,330.49242174625397,4672788,3911765,0.15957120523146795,3.00787871188778e-05,1.1835078740728758e-05,3.3224821873377423e-09,-6.500947794113995e-16,1.6834592421727957e-11,-1.069866451234769e-16,761218,769548,791618,76,76,79,Grape Blue
5990,49,51,7313.5,319.3208484649658,4787641,4061659,0.15963930173180535,0.00011640395787666162,3.93170850541405e-06,9.335487483599987e-09,-1.7116817045836569e-15,-8.720252062532781e-11,5.186369125995312e-16,887713,889232,911247,88,88,91,Grape Blue
5991,49,51,7167.0,316.7350617647171,4553806,3844676,0.1596286953406895,0.00012466503784195685,2.406447073408103e-06,5.051458718978393e-09,-4.70111560666456e-16,-3.8675813173156744e-11,2.986375193411699e-16,931153,931596,951932,93,93,95,Grape Blue
5992,49,51,7480.5,321.32084798812866,5007701,4262045,0.15948286288929603,6.90481347903127e-05,4.010516159224756e-06,5.10778365901336e-09,-6.968714071579844e-16,-3.4041009750143996e-11,2.2092705384313978e-16,849861,851018,876134,84,85,87,Grape Blue
5993,47,51,7786.0,330.24978148937225,4953151,3462856,0.15960449046294395,4.893807953746304e-05,1.0319392003903017e-05,3.903958459070734e-09,4.073892768218936e-16,1.416078087341514e-11,6.69354777988062e-16,765636,772865,797638,76,77,79,Grape Blue
5994,49,51,7256.5,318.49242103099823,4711814,3990812,0.1596008151195192,0.00010143344406847427,4.550586327420269e-06,8.162576316150919e-09,-1.5332370504249639e-15,-7.213502108757623e-11,3.5218676342413754e-16,901264,902799,928011,90,90,92,Grape Blue
5995,49,50,8073.5,335.66399455070496,5429018,5028153,0.15955516541514092,3.485164591862181e-05,6.837113638763099e-06,1.9901781726686392e-08,5.715835052508204e-15,1.1099354115882418e-10,-4.606978866599017e-15,722252,736562,786804,72,73,78,Grape Blue
5996,48,52,7415.5,323.3208478689194,4693583,3243193,0.1593278151827054,6.797174895011945e-07,3.209330911542903e-06,3.907410184275802e-09,-3.02139542493217e-16,1.2330106308874558e-12,-3.165015337459205e-16,847824,862326,922066,84,86,92,Grape Blue
5997,49,51,7910.0,335.07820868492126,5096957,4317244,0.1595979686969376,1.080172792679997e-05,1.0269531792197253e-05,3.0835627278366376e-08,1.5637681682120655e-14,9.056207434330018e-11,-7.52075122073073e-15,760183,776938,828395,76,77,82,Grape Blue
5998,48,51,7365.5,319.32084918022156,4463502,3393525,0.1592738118750259,9.017388025536581e-07,3.737730161413857e-06,1.0692484215668358e-09,-4.477052559927201e-17,1.2984518114247146e-13,-5.0644231983987985e-17,861336,875566,929597,86,87,92,Grape Blue
5999,48,51,7173.0,315.90663516521454,4751133,3699556,0.15981538385356275,0.00017446068368183037,3.810011576086981e-06,1.1011679430634682e-08,-2.2521670954884092e-15,-1.4383941085780504e-10,1.226335624468448e-16,916167,919000,938174,91,91,93,Grape Blue
6000,49,51,7237.0,316.7350618839264,4540327,3827447,0.15957041117826143,0.00010765350660212704,1.7142597622318208e-06,3.4080562980328193e-09,-2.319811892742126e-16,-2.5207527503672126e-11,1.1849928465952535e-16,912806,912956,936516,91,91,93,Grape Blue
6001,49,50,7379.0,319.9066358804703,4716636,4352698,0.15954860156850353,8.876875171458766e-05,3.510297186819432e-06,7.622890589454987e-09,-1.2358171274684479e-15,-6.800806940298428e-11,1.6630620036777403e-16,871925,874004,898648,87,87,89,Grape Blue
6002,49,51,7419.5,320.14927530288696,4806882,4072878,0.15950261600806104,8.021514953813368e-05,1.8308429093444282e-06,4.6390391911309996e-09,-4.111037203091997e-16,-3.6579584679667824e-11,-1.1737325538194441e-16,849442,856025,879479,84,85,87,Grape Blue
6003,49,51,7672.0,329.90663516521454,4702134,3946138,0.15944954953739196,1.3355521136925778e-05,6.946844800215257e-06,8.20162319402335e-09,1.585242952278352e-15,2.3606893576905734e-11,-1.148715703118647e-15,858962,855994,900235,85,85,90,Grape Blue
6004,49,51,7334.0,318.73506259918213,4663571,3940934,0.15959398493277302,0.0001048840410557757,3.3937800432876043e-06,8.050995689781048e-09,-1.315948319456382e-15,-7.802887115209188e-11,-1.9833495883341524e-16,870032,876499,900143,87,87,90,Grape Blue
6005,50,51,7669.0,329.9066355228424,4689964,4304240,0.15949534928624937,2.6476169623600195e-05,7.484691071721244e-06,3.5905818488184027e-09,5.277255943006008e-16,9.835667613880438e-12,-2.6072568069741397e-16,843517,839284,891044,84,83,89,Grape Blue
6006,48,52,7514.5,325.66399478912354,4555391,3088122,0.15989383550587843,9.671245068387346e-05,2.0983078900214503e-05,1.9134745804116722e-09,2.467593137966371e-16,-1.3164851777496402e-11,2.93456301406379e-16,817022,825443,850638,81,82,85,Grape Blue
6007,49,51,7748.5,330.83556735515594,4853468,4085380,0.1597045133932477,4.2290955854730704e-05,1.5910883675409927e-05,1.0869761453022215e-08,1.9318062043759475e-15,5.468240888300563e-11,-4.086828787955926e-15,778369,787003,814017,77,78,81,Grape Blue
6008,48,51,7805.5,331.6639943122864,5096137,3951136,0.15962712705755677,2.5696417244730573e-05,1.3052830705893674e-05,1.3904098493649183e-08,3.00261191000665e-16,6.815883232774868e-11,-5.915724042087154e-15,761369,768629,788723,76,76,78,Grape Blue
6009,49,51,7765.5,332.4924222230911,4731586,3969180,0.15944561134130408,1.4290527523583215e-05,1.3634841902168487e-06,5.890806615540007e-09,-1.7835351306451664e-16,1.630348016395321e-11,4.969044665919577e-16,769336,785028,830752,76,78,83,Grape Blue
6010,48,51,7105.5,315.3208495378494,4661653,3618674,0.15973120249123024,0.00014834769751441977,3.449778833249474e-06,9.341225850711366e-09,-1.652996010603046e-15,-1.0452076782012014e-10,2.8199930167319013e-16,938609,939874,959752,93,93,95,Grape Blue
6011,49,52,6707.5,308.4924204349518,4032483,3030486,0.15976547595427223,5.985193163359948e-05,2.8163582727664958e-05,3.8173184239084234e-08,-5.1595088556999605e-15,-1.6475391514918877e-11,3.924279937991589e-14,1013631,1023370,1060394,101,102,106,Grape Blue
6012,50,51,7825.0,333.90663516521454,4864136,4472361,0.15945271254777002,8.128044117475553e-06,7.540333267023191e-06,1.4520694508958484e-08,4.569036560890916e-15,4.1319274514057563e-11,-1.4866466911804885e-15,767812,781931,835022,76,78,83,Grape Blue
6013,48,50,7153.0,315.90663516521454,4749246,4049127,0.1597970709328606,0.00017062301782749565,3.031895311707947e-06,9.373847813777955e-09,-1.578298670224639e-15,-1.1998779863803269e-10,7.910176245088534e-17,922117,925845,945844,92,92,94,Grape Blue
6014,49,51,7217.5,317.32084834575653,4607870,3894788,0.15967774389820966,0.00013917837700708134,2.3399724232107342e-06,5.529801082887383e-09,-6.004424089698351e-16,-5.350605140999927e-11,1.874686934978718e-16,916805,917645,939214,91,91,93,Grape Blue
